,Sugar Close,Price_Change,Buy/Hold,Corn P_Close,Wheat P_Close,Cotton P_Close,Crude P_Close,USDBRL P_Close,EURUSD P_Close,IR P_Close,Soybeans P_Close,SoyOil P_Close
1216,15.739999771118164,0.06639563191325026,Buy,365.5,466.5,63.970001220703125,42.619998931884766,3.9809000492095947,1.112297534942627,2.2249999046325684,865.0,30.200000762939453
1217,15.84000015258789,0.0517928095111596,Buy,366.25,467.5,63.65999984741211,41.869998931884766,4.0625,1.1147029399871826,2.243000030517578,875.25,30.8700008392334
1218,16.649999618530273,0.09900990348312085,Buy,372.0,469.5,62.77000045776367,42.5,3.994999885559082,1.1174057722091675,2.2639999389648438,881.75,30.520000457763672
1219,16.25,0.08045213039999853,Buy,374.5,471.75,63.15999984741211,42.22999954223633,3.9681999683380127,1.1225990056991577,2.239000082015991,885.25,30.440000534057617
1220,16.209999084472656,0.08283225085673016,Buy,374.25,479.0,63.31999969482422,43.29999923706055,3.987499952316284,1.1317979097366333,2.197000026702881,891.25,30.770000457763672
1221,16.15999984741211,0.07019863835521374,Buy,369.75,486.75,63.689998626708984,43.08000183105469,3.926300048828125,1.128095269203186,2.1989998817443848,892.25,30.530000686645508
1222,15.319999694824219,0.042176863510454445,Buy,377.25,484.0,62.9900016784668,44.959999084472656,3.881500005722046,1.1289994716644287,2.23799991607666,877.0,30.06999969482422
1223,15.550000190734863,0.0657984940443399,Buy,381.75,483.5,63.25,43.869998931884766,3.8915998935699463,1.1189812421798706,2.2869999408721924,862.5,30.3700008392334
1224,15.770000457763672,0.08087733329916927,Buy,373.0,494.25,63.310001373291016,44.65999984741211,3.8984999656677246,1.114504098892212,2.2679998874664307,867.25,30.700000762939453
1225,15.630000114440918,0.07718813700152444,Buy,377.25,487.75,63.380001068115234,45.150001525878906,3.886199951171875,1.119996428489685,2.2249999046325684,874.25,31.299999237060547
1226,15.260000228881836,0.046639252999593546,Buy,371.75,482.75,63.709999084472656,45.7400016784668,3.8922998905181885,1.1091023683547974,2.1389999389648438,870.75,31.079999923706055
1227,15.579999923706055,0.07079035872639189,Buy,370.0,484.5,63.77000045776367,45.16999816894531,3.985300064086914,1.0922038555145264,2.239000082015991,878.25,31.510000228881836
1228,15.569999694824219,0.03180911447201076,Buy,368.5,478.0,64.80999755859375,47.119998931884766,3.959700107574463,1.0897282361984253,2.2079999446868896,876.75,30.860000610351562
1229,15.170000076293945,0.011333338419596354,Buy,376.25,470.75,62.27000045776367,48.52000045776367,3.9971001148223877,1.0825908184051514,2.23799991607666,876.75,31.229999542236328
1230,15.350000381469727,0.0032679862818002854,Buy,370.25,470.25,62.400001525878906,48.790000915527344,4.066999912261963,1.0936970710754395,2.2249999046325684,882.25,30.979999542236328
1231,15.039999961853027,-0.028423746343324244,Buy,364.0,471.25,63.22999954223633,47.97999954223633,4.104899883270264,1.090798020362854,2.2750000953674316,906.0,31.799999237060547
1232,14.130000114440918,-0.09306802415697454,Hold,367.0,464.75,61.86000061035156,47.38999938964844,4.06689977645874,1.0864958763122559,2.3299999237060547,897.5,30.59000015258789
1233,14.010000228881836,-0.08670142832310734,Hold,365.0,452.25,62.11000061035156,48.13999938964844,4.087900161743164,1.0853049755096436,2.177999973297119,892.25,30.270000457763672
